,numMages,fightLength,numPIs,numWB,semiWB,rotation,dps,igniteDps,weightedTicks,stdDev,boxPlot,igniteDrops,percentDpsIncrease,percentIgniteDpsIncrease,totalCrit
7105,7,100,3,1,5,8,6939.0,1382.0,47.36278150560032,262.75091718032616,"Boxplot values: 6099, 6762, 6935, 6939, 7109, 8350","Ignite Drop times on avg List(34.45842681364614, 50.47668689608449, 64.2803035140589, 76.87028750184182, 87.05946110883853, 94.01902757234537, 97.74790399117867, 99.33393947318825, 99.84611906239098, 99.98200196084579, 99.99741353019928, 99.99974398955271)",0.98063877897117,0.9650837988826816,0.0502312158037732
7106,7,100,3,1,5,4,7102.0,1376.0,46.47699170399982,244.39578909230218,"Boxplot values: 6182, 6942, 7103, 7102, 7264, 8107","Ignite Drop times on avg List(35.7416531295607, 49.75207052243968, 62.530626434959714, 74.7655518789112, 85.23416921893093, 93.09679389102013, 97.49950039751363, 99.33569593476639, 99.84819563727515, 99.97563506600432, 100.00084056458492)",1.0036743923120408,0.9608938547486032,0.0502312158037732
7107,7,100,3,1,5,3,7081.0,1422.0,47.87096299040007,251.2953762721894,"Boxplot values: 6073, 6920, 7079, 7081, 7247, 8130","Ignite Drop times on avg List(34.06857230839141, 49.26000247551194, 62.853884862470046, 75.48267402629943, 85.97317510630191, 93.28263550608241, 97.42819669644014, 99.29706082344893, 99.86175465848059, 99.97392869435028, 99.99610236955283, 100.00016153076808)",1.0007066139061618,0.9930167597765364,0.0502312158037732
7108,7,100,3,1,5,1,7076.0,1432.0,48.18471213599989,250.14747919456082,"Boxplot values: 6215, 6907, 7071, 7076, 7236, 8210","Ignite Drop times on avg List(36.87925526805833, 51.95653245215145, 65.54221220777316, 77.79372361518287, 87.7650812879564, 94.387339086552, 97.91535888709204, 99.41738773187113, 99.88586171597647, 99.97958126669333, 99.99606356435955, 99.99933003408053)",1.0,1.0,0.0502312158037732
7109,7,100,3,1,5,6,7114.0,1530.0,52.393621192000005,271.7696232631097,"Boxplot values: 6131, 6937, 7100, 7114, 7274, 8234","Ignite Drop times on avg List(41.16541026152863, 59.37346492525991, 74.08932831653436, 85.37213964663496, 92.95263113813778, 97.13280652224726, 99.03672623518885, 99.70122183311099, 99.93587743573401, 99.98967069410574, 99.99964451007918)",1.0053702656868286,1.068435754189944,0.0502312158037732
7254,7,40,3,0,4,0,7564.0,1311.0,20.702486631200095,356.1658979630835,"Boxplot values: 6379, 7318, 7538, 7564, 7790, 8873","Ignite Drop times on avg List(30.139832722884872, 38.31231346667445, 39.8794748024517, 40.00668574447736, 40.001268714717376)",0.9806819655127706,0.8173316708229427,0.07300041500568301
7255,7,40,3,0,4,6,7736.0,1652.0,22.14890700000002,354.5847179038744,"Boxplot values: 6450, 7493, 7745, 7736, 8017, 8658","Ignite Drop times on avg List(33.138011684054106, 39.1128397865339, 39.95866203912194, 40.002496933145146, 40.001116210240426)",1.0029819784778944,1.0299251870324189,0.07300041500568301
7256,7,40,3,0,4,1,7713.0,1604.0,21.40429508800002,352.26154343872577,"Boxplot values: 6260, 7472, 7715, 7713, 7975, 8677","Ignite Drop times on avg List(32.34014447234915, 38.882336883479255, 39.93882376422843, 40.005605379217, 40.00023582860516)",1.0,1.0,0.07300041500568301
7257,7,40,3,0,4,4,7769.0,1589.0,21.290039584000134,366.9088587158607,"Boxplot values: 6333, 7530, 7778, 7769, 8030, 8795","Ignite Drop times on avg List(32.50246904126459, 38.97155409049539, 39.957161166924344, 40.00295060873127, 39.999990968477064)",1.0072604693374825,0.9906483790523692,0.07300041500568301
7258,7,40,3,0,4,2,7638.0,1614.0,21.526973072000036,352.1623701706654,"Boxplot values: 6400, 7396, 7640, 7638, 7905, 8617","Ignite Drop times on avg List(31.22799564771942, 38.6302552527954, 39.90301847902387, 40.00446973157244, 40.001168695353364)",0.9902761571373008,1.0062344139650872,0.07300041500568301
7259,7,40,3,0,4,5,7485.0,1488.0,19.835740452,384.5877812825276,"Boxplot values: 6318, 7206, 7469, 7485, 7760, 8593","Ignite Drop times on avg List(28.763866214567685, 37.2838969780209, 39.693861091128525, 39.99117334186292, 40.00072037303308)",0.970439517697394,0.9276807980049876,0.07300041500568301
7260,7,40,3,0,4,8,7432.0,1541.0,21.085115013600046,403.8806652789998,"Boxplot values: 6180, 7141, 7399, 7432, 7706, 8632","Ignite Drop times on avg List(30.453201467638348, 38.68962185846642, 39.9402450307736, 40.00942682088162)",0.9635680020744198,0.9607231920199502,0.07300041500568301
7261,7,40,3,0,4,3,7761.0,1617.0,21.621136213600053,384.92079186961035,"Boxplot values: 6328, 7507, 7775, 7761, 8038, 8860","Ignite Drop times on avg List(30.72871001887803, 38.561337651069785, 39.90122570376812, 40.00875824962585, 40.000560526320434)",1.0062232594321276,1.0081047381546135,0.07300041500568301
7262,7,40,3,0,4,7,7748.0,1693.0,22.723086715999994,351.92320987199827,"Boxplot values: 6397, 7507, 7774, 7748, 8026, 8649","Ignite Drop times on avg List(33.667898808298254, 39.30086208661678, 39.97296894509979, 40.00378682694121, 39.999951880429606, 40.00040743826254)",1.0045377933359263,1.0554862842892767,0.07300041500568301
7263,7,40,5,2,0,4,7938.0,1592.0,21.238204064,372.9075301295617,"Boxplot values: 6350, 7692, 7936, 7938, 8189, 9212","Ignite Drop times on avg List(31.53333023751338, 38.50368576055549, 39.92255055607201, 40.00666233451963, 40.001205375284066)",1.0041745730550284,0.9766871165644172,0.07435934857398757
7264,7,40,5,2,0,3,7944.0,1604.0,21.534024864000124,409.87199701079436,"Boxplot values: 6318, 7672, 7958, 7944, 8232, 9127","Ignite Drop times on avg List(30.292545525295317, 37.927934807579284, 39.84096239004348, 40.00942278216659, 40.00146957455697)",1.0049335863377609,0.9840490797546012,0.07435934857398757
7265,7,40,5,2,0,6,7951.0,1697.0,22.751843180000048,383.6999993837545,"Boxplot values: 6458, 7689, 7960, 7951, 8261, 8859","Ignite Drop times on avg List(33.04309123819143, 38.92733285692579, 39.942000650413064, 40.00536004898887, 40.00040805016287)",1.005819101834282,1.0411042944785276,0.07435934857398757
7266,7,40,5,2,0,7,7970.0,1745.0,23.45026455200005,380.595010277476,"Boxplot values: 6353, 7699, 8002, 7970, 8282, 8844","Ignite Drop times on avg List(33.57868463980452, 39.0445889612905, 39.948844900584696, 40.00654722307277, 40.0006379077116)",1.0082226438962685,1.0705521472392638,0.07435934857398757
7267,7,40,5,2,0,2,7869.0,1634.0,21.732100368000022,374.4118152512589,"Boxplot values: 6567, 7609, 7860, 7869, 8140, 8866","Ignite Drop times on avg List(31.794084074536663, 38.472462149925754, 39.90518940709374, 40.006537794789075, 40.00093396809814)",0.9954459203036052,1.0024539877300611,0.07435934857398757
7268,7,40,5,2,0,1,7905.0,1630.0,21.69674174799997,377.729957668512,"Boxplot values: 6449, 7640, 7903, 7905, 8183, 8938","Ignite Drop times on avg List(32.06667480457109, 38.51294609442835, 39.91218490739401, 40.00270901571247, 40.000282346375286)",1.0,1.0,0.07435934857398757
7269,7,40,5,2,0,0,7724.0,1314.0,20.914522639999987,375.2739072102311,"Boxplot values: 6566, 7459, 7703, 7724, 7966, 9143","Ignite Drop times on avg List(29.605197831619165, 37.6799922418285, 39.76967285725583, 40.00061382613783, 40.00189670864935)",0.9771030993042378,0.8061349693251534,0.07435934857398757
7270,7,40,5,2,0,8,7628.0,1575.0,20.97280944880004,431.8767972529315,"Boxplot values: 6109, 7322, 7602, 7628, 7909, 9014","Ignite Drop times on avg List(30.026588442018728, 37.94757883146091, 39.85238961780031, 40.01053898229141, 40.0008283285332)",0.9649588867805188,0.9662576687116564,0.07435934857398757
7271,7,40,5,2,0,5,7808.0,1570.0,20.88296372800001,390.6262272738617,"Boxplot values: 6439, 7530, 7795, 7808, 8091, 8849","Ignite Drop times on avg List(30.07596181963265, 37.721211976141234, 39.79343957516046, 40.00501743342393, 40.001013042571934)",0.987729285262492,0.9631901840490796,0.07435934857398757
7272,7,60,1,2,0,2,6867.0,1291.0,25.807771836000036,297.6321000579053,"Boxplot values: 5988, 6664, 6851, 6867, 7054, 7936","Ignite Drop times on avg List(29.41804342092831, 44.32329730042153, 53.26503485109437, 57.87777686721679, 59.60593955884732, 59.96904637309291, 60.00262400076822, 60.00009076219513)",0.9863544958345304,0.9930769230769232,0.07435934857398757
7273,7,60,1,2,0,3,6975.0,1308.0,26.360714556000012,299.04438318622454,"Boxplot values: 6006, 6769, 6966, 6975, 7173, 7950","Ignite Drop times on avg List(29.6078489592405, 44.531616797965114, 53.445272984745316, 58.03305698008564, 59.64951984128457, 59.96643106425493, 59.99954515080015, 59.99991182992437)",1.00186727951738,1.0061538461538462,0.07435934857398757
7274,7,60,1,2,0,4,7018.0,1283.0,25.783033452000108,302.83679500146224,"Boxplot values: 6059, 6810, 7002, 7018, 7211, 8201","Ignite Drop times on avg List(31.65467836080676, 45.72021579664154, 54.085500610715684, 58.4587347362609, 59.763290858794065, 59.98088252594571, 60.00054757543816, 60.00033188532556)",1.0080436656133296,0.9869230769230768,0.07435934857398757
7275,7,60,1,2,0,0,6929.0,1166.0,25.798703436000032,270.45109347823706,"Boxplot values: 6018, 6743, 6919, 6929, 7101, 8109","Ignite Drop times on avg List(29.968700359453646, 44.738994920086334, 53.515730036123145, 58.06695748939535, 59.66556564447943, 59.97011825679893, 60.00243173652672, 60.00023705313043, 60.00033785180026)",0.9952599827635736,0.8969230769230769,0.07435934857398757
7276,7,60,1,2,0,8,6761.0,1237.0,25.825351376000093,281.7616886766947,"Boxplot values: 5704, 6569, 6745, 6761, 6940, 8158","Ignite Drop times on avg List(29.904103642344793, 45.278726955670884, 53.982941875524645, 58.303693303289684, 59.70497322776659, 59.978062650972234, 60.00320841058926)",0.9711289859235852,0.9515384615384616,0.07435934857398757
7277,7,60,1,2,0,5,6855.0,1283.0,25.702200655999924,305.4153343846741,"Boxplot values: 5796, 6648, 6840, 6855, 7045, 7967","Ignite Drop times on avg List(27.481385123614025, 41.914343825755424, 51.9567189555662, 57.38093209852392, 59.42418100825278, 59.91768417329354, 59.99711616421173, 59.9984557638854, 59.99999624343631)",0.9846308532031024,0.9869230769230768,0.07435934857398757
7278,7,60,1,2,0,1,6962.0,1300.0,26.074572259999968,290.61437583964886,"Boxplot values: 5967, 6765, 6950, 6962, 7147, 7994","Ignite Drop times on avg List(31.71645474970529, 45.843277309136234, 54.04631836308091, 58.31884656705484, 59.69659724082418, 59.97448215273469, 60.002849194724405, 59.999693433790235)",1.0,1.0,0.07435934857398757
7279,7,60,1,2,0,7,7012.0,1442.0,29.51763826000021,315.99117909305863,"Boxplot values: 5865, 6797, 6986, 7012, 7206, 7979","Ignite Drop times on avg List(36.09160015217632, 50.99134664338508, 56.98402461456897, 59.255170947922466, 59.88157499188949, 59.99092483395279, 60.00014968602098)",1.0071818442976157,1.1092307692307692,0.07435934857398757
7280,7,60,1,2,0,6,6991.0,1372.0,27.81170453599995,303.14846121358835,"Boxplot values: 5980, 6786, 6977, 6991, 7179, 8034","Ignite Drop times on avg List(33.8220313508689, 48.642798174124884, 55.854537007267666, 58.96232060998456, 59.84152399114755, 59.98848470765549, 59.99906494429726)",1.004165469692617,1.0553846153846154,0.07435934857398757
7281,7,80,1,0,0,3,6482.0,1045.0,28.135916027999894,239.84534372235686,"Boxplot values: 5662, 6315, 6472, 6482, 6637, 7792","Ignite Drop times on avg List(26.82681932073445, 41.12825472928498, 51.67761835150208, 61.26257037989275, 69.51508482874397, 75.42346751012361, 78.54483681948075, 79.66919183783182, 79.95322073318822, 79.9997798985364)",1.0027846534653466,1.0125968992248062,0.12165622778649822
7282,7,80,1,0,0,8,6364.0,1034.0,27.977975300000008,233.4902098184937,"Boxplot values: 5502, 6204, 6355, 6364, 6513, 7728","Ignite Drop times on avg List(26.587297823439748, 41.66375919627164, 52.259694860070894, 61.83758606808446, 70.043074384542, 75.77399588870327, 78.73607755204553, 79.76846044216686, 79.96827265985391, 79.99962441517364, 80.00074211010958)",0.9845297029702972,1.001937984496124,0.12165622778649822
7283,7,80,1,0,0,4,6514.0,1028.0,27.53690328399993,241.31832093569236,"Boxplot values: 5786, 6348, 6506, 6514, 6670, 7585","Ignite Drop times on avg List(28.249796732505352, 42.29071966770243, 52.6115106712385, 62.302152628060036, 70.50470517668407, 76.1055472718004, 78.90296785551875, 79.7903450571933, 79.9734201664517, 79.99654338637741, 80.00036323204361)",1.0077351485148516,0.996124031007752,0.12165622778649822
7284,7,80,1,0,0,7,6483.0,1115.0,30.288930760000092,242.16319010486137,"Boxplot values: 5658, 6311, 6471, 6483, 6640, 7720","Ignite Drop times on avg List(29.86432055434648, 45.40959172021856, 56.36229766807226, 65.67782130308385, 72.76007657401895, 77.1792844376201, 79.21462501948773, 79.84679119590872, 79.98036018890801, 80.00102736062578, 80.0001986241993)",1.0029393564356437,1.0804263565891472,0.12165622778649822
7285,7,80,1,0,0,5,6441.0,1061.0,28.395777212000066,244.18389948738968,"Boxplot values: 5673, 6276, 6435, 6441, 6596, 7550","Ignite Drop times on avg List(23.183210183950845, 36.09258257069587, 47.74114794010505, 58.68630105252364, 68.16772166935412, 74.66678750115211, 78.21644334851571, 79.57933522472956, 79.91889722603948, 79.99117864491619, 79.99903860000906, 80.00013770928726)",0.9964418316831684,1.0281007751937985,0.12165622778649822
7286,7,80,1,0,0,6,6471.0,1068.0,28.7605287640001,239.67305375511745,"Boxplot values: 5674, 6305, 6460, 6471, 6627, 7596","Ignite Drop times on avg List(29.09485925630107, 43.545176840790255, 54.04201777065196, 63.75893280987416, 71.47777104161453, 76.59922423060321, 79.00586788003237, 79.80379602576853, 79.98207579549063, 80.00065969485611, 79.99999063408066)",1.0010829207920793,1.0348837209302326,0.12165622778649822
7287,7,80,1,0,0,2,6394.0,1024.0,27.35971449200011,237.36354283378225,"Boxplot values: 5592, 6229, 6382, 6394, 6551, 7495","Ignite Drop times on avg List(27.66599538399165, 41.628589713566534, 51.985792195943425, 61.505529188394526, 69.79926756497267, 75.55553446542665, 78.59027807000504, 79.70132311711905, 79.96567876257664, 79.9987647417311, 79.99985695633046)",0.989170792079208,0.992248062015504,0.12165622778649822
7288,7,80,1,0,0,0,6508.0,1002.0,28.13305268400016,226.2500333887941,"Boxplot values: 5806, 6351, 6498, 6508, 6656, 7419","Ignite Drop times on avg List(26.037370152703083, 40.8857191520239, 51.13921013819603, 60.7648551380683, 69.22529349352669, 75.28638930791776, 78.45915970080594, 79.66357962775545, 79.94883737425324, 79.99830457186563, 80.00015350782832)",1.0068069306930694,0.9709302325581396,0.12165622778649822
7289,7,80,1,0,0,1,6464.0,1032.0,27.613431736000024,236.47670409838628,"Boxplot values: 5734, 6302, 6454, 6464, 6616, 7522","Ignite Drop times on avg List(28.50888929469198, 42.219089610781076, 52.404940930709785, 61.97141475752783, 70.15766990132992, 75.79221853490004, 78.72044167137979, 79.74742713787202, 79.9737905967077, 80.0011192832594, 79.99930481476896)",1.0,1.0,0.12165622778649822
7290,7,80,2,0,7,7,7117.0,1547.0,42.675470991999795,290.8371198165733,"Boxplot values: 5986, 6926, 7097, 7117, 7286, 8041","Ignite Drop times on avg List(41.988254504327905, 59.9692821207501, 70.82746871331206, 76.49489159646393, 78.99623178749478, 79.75592585062681, 79.96965090146111, 79.99836139614033, 79.99972983019948, 79.99986891602711)",1.0,1.0818181818181818,0.049770106070611476
7291,7,80,2,0,7,4,7164.0,1392.0,37.69717626399989,282.5172912602606,"Boxplot values: 6184, 6977, 7158, 7164, 7343, 8453","Ignite Drop times on avg List(35.75993445325012, 50.82033730597621, 62.796307097675154, 71.90648024047881, 77.15799257813777, 79.31445368458975, 79.90407135049853, 79.99483811139237, 80.00017157361538)",1.0066039061402277,0.9734265734265736,0.049770106070611476
7292,7,80,2,0,7,3,7132.0,1431.0,38.648672524000006,278.50352691780455,"Boxplot values: 6051, 6945, 7131, 7132, 7313, 8322","Ignite Drop times on avg List(33.93465026276061, 50.027831684875025, 62.411247484936496, 71.5859997911984, 76.88373201583548, 79.17228271900827, 79.83674816076494, 79.98166371556863, 79.99886720215345)",1.0021076296192215,1.0006993006993008,0.049770106070611476
7293,7,80,2,0,7,2,7074.0,1440.0,38.673737036000034,276.9186183291227,"Boxplot values: 6130, 6886, 7062, 7074, 7248, 8199","Ignite Drop times on avg List(33.9333283375717, 50.44167669276709, 62.68731041411926, 71.79392926352504, 76.91655610003953, 79.1222315877282, 79.8241655428675, 79.97788736161007, 79.99780938019921, 79.99934628435444)",0.9939581284248982,1.006993006993007,0.049770106070611476
7294,7,80,2,0,7,0,7001.0,1238.0,37.285501835999824,253.4923283101396,"Boxplot values: 6120, 6831, 6997, 7001, 7162, 8109","Ignite Drop times on avg List(34.27523226441556, 50.15910787632333, 62.609285896634056, 71.68733456870969, 76.95262920489424, 79.1629455886577, 79.8347971614016, 79.97965972210488, 79.9990980043277, 79.99926201815356)",0.9837009976113532,0.8657342657342657,0.049770106070611476
7295,7,80,2,0,7,1,7117.0,1430.0,38.498506199999966,274.963771307754,"Boxplot values: 6100, 6933, 7106, 7117, 7286, 8229","Ignite Drop times on avg List(36.435954173316446, 51.81392099625592, 63.898394738025544, 72.66112198805784, 77.3905022478833, 79.33023851664423, 79.87050172327677, 79.97976108756161, 79.99790768628841, 80.00048294527825)",1.0,1.0,0.049770106070611476
7296,7,80,2,0,7,8,6943.0,1363.0,37.828910354399966,282.63231777544206,"Boxplot values: 6048, 6749, 6928, 6943, 7124, 8178","Ignite Drop times on avg List(34.58938998310901, 50.93588498706564, 63.313471883053424, 72.38371579347573, 77.31443063986245, 79.28082693628892, 79.85171061676388, 79.98064033912752, 79.99856825462095)",0.9755514964170297,0.9531468531468532,0.049770106070611476
7297,7,80,2,0,7,6,7129.0,1493.0,40.62131497599997,282.933026979209,"Boxplot values: 6209, 6940, 7116, 7129, 7298, 8214","Ignite Drop times on avg List(38.86422092038062, 55.76555566082144, 67.41819609276152, 74.7378209408596, 78.24543092089735, 79.59385697970268, 79.93089480010434, 79.99613839129104, 79.99975990379501)",1.0016861036953773,1.044055944055944,0.049770106070611476
7298,7,80,2,0,7,5,7149.0,1477.0,39.711955712000105,275.25443028842466,"Boxplot values: 6219, 6963, 7135, 7149, 7320, 8185","Ignite Drop times on avg List(33.46643203089814, 51.34899321363532, 64.83602738322858, 73.61929670056439, 77.89074595980327, 79.51372675920197, 79.9250320503128, 79.99158574623344, 79.99963956205012)",1.004496276521006,1.0328671328671328,0.049770106070611476
7299,7,80,3,6,0,8,7255.0,1511.0,42.40499543280007,339.3345395076485,"Boxplot values: 6161, 7026, 7233, 7255, 7457, 8616","Ignite Drop times on avg List(38.86340085559901, 56.685140261433844, 69.25087286483739, 76.1542496201308, 78.97033626142851, 79.80107187970086, 79.96948315972958, 79.9988978737894)",0.968366257341164,0.9235941320293398,0.027780370736964956
7300,7,80,3,6,0,7,7515.0,1800.0,49.804505079999764,355.1536703425489,"Boxplot values: 6133, 7282, 7493, 7515, 7776, 8390","Ignite Drop times on avg List(51.99079998930091, 69.39220390061244, 76.60992400579813, 79.14443489701527, 79.79970234450725, 79.96685204250626, 79.99377843617692, 79.9991671539489)",1.0030699412706887,1.1002444987775062,0.027780370736964956
7301,7,80,3,6,0,1,7492.0,1636.0,44.05526817999998,305.5682496627694,"Boxplot values: 6286, 7296, 7485, 7492, 7680, 8569","Ignite Drop times on avg List(41.540322070937364, 58.46250966632366, 69.92144747609449, 76.47121115442923, 79.03743387072461, 79.82058566095655, 79.98114355466517, 79.99900036800469)",1.0,1.0,0.027780370736964956
7302,7,80,3,6,0,5,7531.0,1677.0,45.14156217999975,312.96115452911516,"Boxplot values: 6381, 7326, 7512, 7531, 7719, 8525","Ignite Drop times on avg List(40.61563233221098, 59.805194132921876, 71.59750343466067, 77.39913168657279, 79.38779258645623, 79.90251315033834, 79.99116566804548, 79.99959333117411, 80.00016158181158)",1.0052055525894288,1.0250611246943766,0.027780370736964956
7303,7,80,3,6,0,2,7463.0,1652.0,44.494544204000064,311.5332900380677,"Boxplot values: 6349, 7263, 7449, 7463, 7650, 8585","Ignite Drop times on avg List(40.2165215089876, 57.76780008372704, 69.45272806411742, 76.07815641208994, 78.90535038435428, 79.77647275716323, 79.96602780666935, 79.99641483703216, 79.99970194356082)",0.9961292044847838,1.0097799511002443,0.027780370736964956
7304,7,80,3,6,0,3,7485.0,1607.0,43.420203877600024,300.08879358867586,"Boxplot values: 6388, 7301, 7496, 7485, 7675, 8605","Ignite Drop times on avg List(37.71779652144587, 55.01571240791659, 67.85281364282102, 75.5121179445136, 78.77977841953094, 79.78427135322656, 79.96988969066344, 80.00130885635993, 80.0003344146528)",0.9990656700480512,0.9822738386308068,0.027780370736964956
7305,7,80,3,6,0,6,7517.0,1723.0,47.16548654399993,328.1010745127765,"Boxplot values: 6217, 7304, 7494, 7517, 7721, 8538","Ignite Drop times on avg List(46.7827856446452, 64.5397280773727, 74.20492543490145, 78.20951517264466, 79.57978065680027, 79.90731128126548, 79.98953342852647, 79.9983597731609)",1.0033368926855313,1.0531784841075795,0.027780370736964956
7306,7,80,3,6,0,0,7254.0,1321.0,41.33016549200014,260.33267120850945,"Boxplot values: 6384, 7082, 7250, 7254, 7421, 8373","Ignite Drop times on avg List(37.49051036230074, 55.29168395629284, 68.21183647369124, 75.61485516236397, 78.7835224971432, 79.76835409344265, 79.96560188018282, 79.99734236411823)",0.9682327816337428,0.8074572127139364,0.027780370736964956
7307,7,80,3,6,0,4,7485.0,1534.0,41.79271148800002,296.91388027202856,"Boxplot values: 6292, 7305, 7502, 7485, 7677, 8615","Ignite Drop times on avg List(38.898729305756866, 54.281639769089644, 66.74963775364775, 74.92410127447772, 78.64070253073145, 79.76571389822588, 79.9812237257936, 79.99805060133387, 80.00066704640903)",0.9990656700480512,0.9376528117359412,0.027780370736964956
7308,7,80,3,6,1,4,7536.0,1554.0,42.54589539200004,308.07584759264284,"Boxplot values: 6390, 7348, 7549, 7536, 7732, 8694","Ignite Drop times on avg List(39.9396479906148, 55.96432628655869, 68.20363312418772, 75.65048434688916, 78.90843484672168, 79.84057797448023, 79.98076693072382, 79.99940525193708, 80.00031001192912)",0.9984101748807632,0.9344558027660854,0.024450389559089694
7309,7,80,3,6,1,6,7561.0,1741.0,47.686549327999906,328.88796731947554,"Boxplot values: 6219, 7355, 7545, 7561, 7761, 8508","Ignite Drop times on avg List(47.680765114422975, 65.73595051399857, 74.95355056293396, 78.55267234363446, 79.67424894897513, 79.94151169728218, 79.99471090584787, 79.99898113701207, 79.99973664092511)",1.00172231054584,1.0469031870114252,0.024450389559089694
7310,7,80,3,6,1,2,7522.0,1681.0,45.30854578799986,318.5258678562985,"Boxplot values: 6306, 7321, 7510, 7522, 7710, 8536","Ignite Drop times on avg List(41.37972990661015, 59.19722237455526, 70.7053064705324, 76.82181619117114, 79.1956227304384, 79.84909369128808, 79.97596748123155, 79.99757360406211, 79.99983321651722)",0.99655537890832,1.010823812387252,0.024450389559089694
7311,7,80,3,6,1,3,7544.0,1639.0,44.29267071679992,301.76324580843374,"Boxplot values: 6387, 7359, 7553, 7544, 7738, 8569","Ignite Drop times on avg List(38.67634926760196, 56.40990164896718, 69.12268973610135, 76.15542895147101, 78.9953843341276, 79.83261570676392, 79.98764724381269, 79.99972214776838)",0.9994700582935876,0.9855682501503308,0.024450389559089694
7312,7,80,3,6,1,7,7552.0,1809.0,50.09379764399983,359.85786561823625,"Boxplot values: 6172, 7318, 7528, 7552, 7832, 8406","Ignite Drop times on avg List(52.46696324676729, 70.10863512470527, 77.00314346782486, 79.20565017694426, 79.85183550036552, 79.98461546212384, 79.99732959912636)",1.0005299417064122,1.0877931449188214,0.024450389559089694
7313,7,80,3,6,1,8,7294.0,1522.0,43.018731201599934,352.72349603699206,"Boxplot values: 6242, 7055, 7270, 7294, 7506, 8837","Ignite Drop times on avg List(40.06147942960369, 58.228397571630005, 70.40080367646846, 76.77685618545988, 79.19318295342303, 79.856347675134, 79.98203228904383, 79.99880900817578)",0.9663487016428192,0.915213469633193,0.024450389559089694
7314,7,80,3,6,1,0,7274.0,1314.0,41.62262560719986,253.79085429846316,"Boxplot values: 6377, 7103, 7269, 7274, 7434, 8513","Ignite Drop times on avg List(38.302330041632715, 56.42448265874679, 69.13486597994587, 76.16003997139009, 79.02236116144563, 79.84978457761204, 79.98659245274376, 80.0002490654647)",0.9636989931107578,0.7901383042693927,0.024450389559089694
7315,7,80,3,6,1,5,7585.0,1703.0,45.9243388119999,320.12075029057377,"Boxplot values: 6386, 7376, 7566, 7585, 7774, 8663","Ignite Drop times on avg List(42.511745021274095, 61.85181716057033, 72.93020733395379, 77.88587360885401, 79.5310029030213, 79.92080507122164, 79.9928554483636, 79.9992877918432)",1.0049019607843137,1.0240529164161154,0.024450389559089694
7316,7,80,3,6,1,1,7548.0,1663.0,44.90049119599981,314.53289797224136,"Boxplot values: 6355, 7344, 7534, 7548, 7742, 8623","Ignite Drop times on avg List(42.938281582733154, 59.950250064807406, 71.20247888556585, 77.03116301497846, 79.2384758642189, 79.86820880459564, 79.98487211235461, 79.99961865220229)",1.0,1.0,0.024450389559089694
7317,7,80,5,4,2,5,7508.0,1611.0,43.26663827199985,311.09808239687567,"Boxplot values: 6407, 7300, 7489, 7508, 7692, 8648","Ignite Drop times on avg List(37.69927313637521, 54.16102428603804, 66.7026000766069, 74.59571443329182, 78.29781891178766, 79.5956242426315, 79.93336577118555, 79.99085079737132, 79.99932620559517, 80.00032214335954)",1.0021356113187398,1.0093984962406015,0.03520726574455046
7318,7,80,5,4,2,7,7568.0,1805.0,49.735557827999855,367.0872351348563,"Boxplot values: 6183, 7315, 7527, 7568, 7822, 8454","Ignite Drop times on avg List(48.682745661898025, 65.77175048246825, 74.56910392587363, 78.25683740050223, 79.5910164201652, 79.92767315783934, 79.98605391983509, 79.99729280098892, 79.9994085410072)",1.010144153764015,1.130952380952381,0.03520726574455046
7319,7,80,5,4,2,3,7475.0,1541.0,41.72855415520005,293.28735074118424,"Boxplot values: 6430, 7292, 7487, 7475, 7673, 8657","Ignite Drop times on avg List(34.22477042341199, 49.6038349858723, 62.97513716528334, 72.44063048917808, 77.47338266403864, 79.41482863739965, 79.90260681605417, 79.991077126663, 80.00010311909945)",0.9977309129738388,0.9655388471177944,0.03520726574455046
7320,7,80,5,4,2,4,7470.0,1484.0,39.967068548000114,267.40339691527953,"Boxplot values: 6428, 7302, 7474, 7470, 7640, 8568","Ignite Drop times on avg List(34.79379377134997, 48.11190337922272, 60.673584374290556, 70.6473129643603, 76.82235693896867, 79.33834301980782, 79.9185527597014, 79.99751537791539, 79.99943254560768)",0.9970635344367326,0.9298245614035088,0.03520726574455046
7321,7,80,5,4,2,1,7492.0,1596.0,42.848157484000104,303.52152520971487,"Boxplot values: 6381, 7293, 7479, 7492, 7678, 8676","Ignite Drop times on avg List(38.09642172174777, 53.37066392995048, 65.64526307748203, 73.86779347835551, 78.0048444472739, 79.51175594297973, 79.92431563848578, 79.99086935079973, 79.99998385721206)",1.0,1.0,0.03520726574455046
7322,7,80,5,4,2,0,7278.0,1312.0,40.24565277920005,259.2918622890534,"Boxplot values: 6308, 7102, 7275, 7278, 7449, 8562","Ignite Drop times on avg List(33.319051728726734, 49.23119991472917, 62.684221347099516, 72.15256501416118, 77.25572704111649, 79.30914539653277, 79.88135986976528, 79.98671976112932, 79.99937265109054)",0.9714361986118526,0.8220551378446115,0.03520726574455046
7323,7,80,5,4,2,2,7485.0,1609.0,43.16218807999999,309.8387214207235,"Boxplot values: 6415, 7283, 7471, 7485, 7671, 8594","Ignite Drop times on avg List(38.07900631800793, 53.634855790606515, 65.94135644115815, 73.98397437684541, 78.08374275904633, 79.57074968087778, 79.93455796754293, 79.99377133578656, 79.99998234212485)",0.9990656700480512,1.0081453634085211,0.03520726574455046
