,numMages,nightfall,darkmoon,fightLength,numWB,semiWB,numPIs,rotation,percentDpsIncrease
64424,4,0,1,100,1,3,5,4,1.0
64425,4,0,1,100,1,3,5,9,1.0196078431372548
64426,4,0,1,100,1,3,5,10,1.0
64427,4,1,0,80,2,0,0,7,1.0
64428,4,1,0,80,2,0,0,1,1.0
64429,4,1,0,80,2,0,0,9,1.0
64430,4,1,0,80,2,0,0,10,0.9814814814814816
64431,4,1,0,80,2,0,0,5,1.0185185185185186
64432,4,1,0,80,2,0,0,2,0.9814814814814816
64433,4,1,0,80,2,0,0,8,1.0
64434,4,1,0,80,2,0,0,4,0.9814814814814816
64435,4,1,0,80,2,0,0,6,1.0
64436,4,1,0,80,2,0,0,3,1.0
64437,4,1,0,80,2,0,0,0,0.9629629629629628
65274,4,0,0,120,0,3,2,9,1.0
65275,4,0,0,120,0,3,2,10,0.9722222222222222
65276,4,0,0,120,0,3,2,8,0.9722222222222222
65277,4,0,0,120,0,3,2,6,1.0
65278,4,0,0,120,0,3,2,0,1.0
65279,4,0,0,120,0,3,2,1,1.0
65280,4,0,0,120,0,3,2,3,1.0
65281,4,0,0,120,0,3,2,2,1.0
65282,4,0,0,120,0,3,2,4,1.0
65283,4,0,0,120,0,3,2,5,1.0
65284,4,0,0,120,0,3,2,7,1.0
65285,4,0,1,40,0,3,3,2,0.9929577464788732
65286,4,0,1,40,0,3,3,6,1.0
65287,4,0,1,40,0,3,3,5,0.9859154929577464
65288,4,0,1,40,0,3,3,10,0.9718309859154929
65289,4,0,1,40,0,3,3,4,0.9929577464788732
65290,4,0,1,40,0,3,3,7,1.0
65291,4,0,1,40,0,3,3,0,0.9788732394366196
65292,4,0,1,40,0,3,3,3,1.0
65293,4,0,1,40,0,3,3,9,0.9929577464788732
65294,4,0,1,40,0,3,3,8,0.9647887323943662
65295,4,0,1,40,0,3,3,1,0.9929577464788732
65296,4,0,1,40,3,0,5,8,0.9591836734693876
65297,4,0,1,40,3,0,5,3,0.9931972789115646
65298,4,0,1,40,3,0,5,10,0.9727891156462584
65299,4,0,1,40,3,0,5,0,1.0
65300,4,0,1,40,3,0,5,7,1.0068027210884354
65301,4,0,1,40,3,0,5,9,1.0
65302,4,0,1,40,3,0,5,5,1.0
65303,4,0,1,40,3,0,5,1,1.0
65304,4,0,1,40,3,0,5,6,1.0068027210884354
65305,4,0,1,40,3,0,5,2,1.0
65306,4,0,1,40,3,0,5,4,0.9931972789115646
65307,4,0,1,100,1,3,3,9,1.0
65308,4,0,1,100,1,3,3,8,0.9807692307692308
65309,4,0,1,100,1,3,3,6,1.0192307692307692
65310,4,0,1,100,1,3,3,7,1.0192307692307692
65311,4,0,1,100,1,3,3,0,1.0
65312,4,0,1,100,1,3,3,2,1.0
65313,4,0,1,100,1,3,3,1,1.0
65314,4,0,1,100,1,3,3,3,1.0
65315,4,0,1,100,1,3,3,4,1.0
65316,4,0,1,100,1,3,3,10,1.0
65317,4,0,1,100,1,3,3,5,1.0
65318,4,0,1,120,0,1,1,6,1.027027027027027
65319,4,0,1,120,0,1,1,1,1.0
65320,4,0,1,120,0,1,1,9,1.0
65321,4,0,1,120,0,1,1,5,1.027027027027027
65322,4,0,1,120,0,1,1,2,1.0
65323,4,0,1,120,0,1,1,0,1.0
65324,4,0,1,120,0,1,1,3,1.0
65325,4,0,1,120,0,1,1,8,1.0
65326,4,0,1,120,0,1,1,10,1.0
65327,4,0,1,120,0,1,1,7,1.027027027027027
65328,4,0,1,120,0,1,1,4,1.0
65329,4,1,0,40,1,0,0,3,1.0
65330,4,1,0,40,1,0,0,9,1.0
65331,4,1,0,40,1,0,0,2,0.9716981132075472
65332,4,1,0,40,1,0,0,10,0.9622641509433962
65333,4,1,0,40,1,0,0,4,0.9905660377358492
65334,4,1,0,40,1,0,0,7,0.981132075471698
65335,4,1,0,40,1,0,0,6,1.0
65336,4,1,0,40,1,0,0,5,0.9433962264150944
65337,4,1,0,40,1,0,0,1,1.0
65338,4,1,0,40,1,0,0,8,1.0
65339,4,1,0,40,1,0,0,0,0.9245283018867924
65340,4,1,0,80,0,4,4,3,1.0
65341,4,1,0,80,0,4,4,4,1.0
65342,4,1,0,80,0,4,4,7,1.0175438596491229
65343,4,1,0,80,0,4,4,2,1.0
65344,4,1,0,80,0,4,4,9,1.0
65345,4,1,0,80,0,4,4,6,1.0175438596491229
65346,4,1,0,80,0,4,4,8,0.9649122807017544
65347,4,1,0,80,0,4,4,1,1.0
65348,4,1,0,80,0,4,4,10,0.9824561403508772
65349,4,1,0,80,0,4,4,5,1.0
65350,4,1,0,80,0,4,4,0,1.0
65351,4,1,0,100,3,1,1,9,1.0
65352,4,1,0,100,3,1,1,3,1.0
65353,4,1,0,100,3,1,1,0,0.9787234042553192
65354,4,1,0,100,3,1,1,10,0.9787234042553192
65355,4,1,0,100,3,1,1,8,1.0
65356,4,1,0,100,3,1,1,7,1.0
65357,4,1,0,100,3,1,1,5,1.0
65358,4,1,0,100,3,1,1,1,1.0
65359,4,1,0,100,3,1,1,6,1.0
65360,4,1,0,100,3,1,1,2,1.0
65361,4,1,0,100,3,1,1,4,1.0
65362,4,1,0,100,4,0,4,9,1.0
65363,4,1,0,100,4,0,4,2,1.0
65364,4,1,0,100,4,0,4,7,1.0
65365,4,1,0,100,4,0,4,5,1.0
65366,4,1,0,100,4,0,4,4,0.979591836734694
65367,4,1,0,100,4,0,4,6,1.0
65368,4,1,0,100,4,0,4,8,0.9591836734693876
65369,4,1,0,100,4,0,4,0,1.0
65370,4,1,0,100,4,0,4,10,0.979591836734694
65371,4,1,0,100,4,0,4,1,1.0
65372,4,1,0,100,4,0,4,3,1.0
65373,4,1,0,120,0,1,1,4,1.0
65374,4,1,0,120,0,1,1,2,1.0
65375,4,1,0,120,0,1,1,6,1.0
65376,4,1,0,120,0,1,1,8,1.0
65377,4,1,0,120,0,1,1,5,1.0
65378,4,1,0,120,0,1,1,9,1.0
65379,4,1,0,120,0,1,1,7,1.0303030303030305
65380,4,1,0,120,0,1,1,3,1.0
65381,4,1,0,120,0,1,1,10,1.0
65382,4,1,0,120,0,1,1,0,1.0
65383,4,1,0,120,0,1,1,1,1.0
65384,4,1,1,40,1,2,2,6,1.0070422535211268
65385,4,1,1,40,1,2,2,4,1.0
65386,4,1,1,40,1,2,2,2,0.9929577464788732
65387,4,1,1,40,1,2,2,7,1.0070422535211268
65388,4,1,1,40,1,2,2,3,1.0070422535211268
65389,4,1,1,40,1,2,2,8,0.9788732394366196
65390,4,1,1,40,1,2,2,0,0.9718309859154929
65391,4,1,1,40,1,2,2,1,1.0070422535211268
65392,4,1,1,40,1,2,2,9,1.0
65393,4,1,1,40,1,2,2,10,0.9577464788732394
65394,4,1,1,40,1,2,2,5,0.9788732394366196
65395,4,1,1,100,1,1,3,2,1.0
65396,4,1,1,100,1,1,3,4,0.98
65397,4,1,1,100,1,1,3,6,1.0
65398,4,1,1,100,1,1,3,0,0.98
65399,4,1,1,100,1,1,3,1,1.0
65400,4,1,1,100,1,1,3,10,0.98
65401,4,1,1,100,1,1,3,7,1.0
65402,4,1,1,100,1,1,3,8,0.96
65403,4,1,1,100,1,1,3,5,1.0
65404,4,1,1,100,1,1,3,9,1.0
65405,4,1,1,100,1,1,3,3,1.0
65406,4,1,1,120,2,0,2,1,1.0
65407,4,1,1,120,2,0,2,10,0.9761904761904762
65408,4,1,1,120,2,0,2,0,0.9761904761904762
65409,4,1,1,120,2,0,2,4,0.9761904761904762
65410,4,1,1,120,2,0,2,6,1.0
65411,4,1,1,120,2,0,2,5,0.9761904761904762
65412,4,1,1,120,2,0,2,7,1.0
65413,4,1,1,120,2,0,2,3,0.9761904761904762
65414,4,1,1,120,2,0,2,2,0.9761904761904762
65415,4,1,1,120,2,0,2,8,0.9761904761904762
65416,4,1,1,120,2,0,2,9,1.0
66352,4,0,0,40,0,4,0,0,0.9174311926605504
66353,4,0,0,40,0,4,0,4,0.9908256880733946
66354,4,0,0,40,0,4,0,6,1.0
66355,4,0,0,40,0,4,0,8,1.0
66356,4,0,0,40,0,4,0,10,0.963302752293578
66357,4,0,0,40,0,4,0,3,1.0
66358,4,0,0,40,0,4,0,9,1.0
66359,4,0,0,40,0,4,0,2,0.963302752293578
66360,4,0,0,40,0,4,0,1,1.0
66361,4,0,0,40,0,4,0,7,0.981651376146789
66362,4,0,0,40,0,4,0,5,0.963302752293578
66363,4,0,0,40,0,2,3,2,0.9918699186991871
66364,4,0,0,40,0,2,3,6,1.008130081300813
66365,4,0,0,40,0,2,3,0,0.9837398373983741
66366,4,0,0,40,0,2,3,10,0.975609756097561
66367,4,0,0,40,0,2,3,8,0.9674796747967479
66368,4,0,0,40,0,2,3,1,1.0
66369,4,0,0,40,0,2,3,5,0.9918699186991871
66370,4,0,0,40,0,2,3,7,1.008130081300813
66371,4,0,0,40,0,2,3,4,1.0
66372,4,0,0,40,0,2,3,9,1.0
66373,4,0,0,40,0,2,3,3,1.0
66374,4,0,0,40,3,0,4,5,1.0
66375,4,0,0,40,3,0,4,10,0.9769230769230768
66376,4,0,0,40,3,0,4,6,1.0076923076923077
66377,4,0,0,40,3,0,4,4,0.9923076923076924
66378,4,0,0,40,3,0,4,2,1.0
66379,4,0,0,40,3,0,4,3,1.0
66380,4,0,0,40,3,0,4,0,1.0
66381,4,0,0,40,3,0,4,9,1.0
66382,4,0,0,40,3,0,4,1,1.0
66383,4,0,0,40,3,0,4,7,1.015384615384615
66384,4,0,0,40,3,0,4,8,0.9615384615384616
66385,4,0,0,60,0,2,2,0,0.986842105263158
66386,4,0,0,60,0,2,2,9,1.0
66387,4,0,0,60,0,2,2,2,1.0
66388,4,0,0,60,0,2,2,7,1.013157894736842
66389,4,0,0,60,0,2,2,3,1.013157894736842
66390,4,0,0,60,0,2,2,8,0.986842105263158
66391,4,0,0,60,0,2,2,5,1.0
66392,4,0,0,60,0,2,2,4,1.013157894736842
66393,4,0,0,60,0,2,2,6,1.013157894736842
66394,4,0,0,60,0,2,2,10,0.986842105263158
66395,4,0,0,60,0,2,2,1,1.0
66396,4,0,1,60,0,1,4,0,1.0
66397,4,0,1,60,0,1,4,8,0.9634146341463414
66398,4,0,1,60,0,1,4,3,1.0
66399,4,0,1,60,0,1,4,2,1.0
66400,4,0,1,60,0,1,4,6,1.0
66401,4,0,1,60,0,1,4,9,1.0
66402,4,0,1,60,0,1,4,10,0.975609756097561
66403,4,0,1,60,0,1,4,7,1.0
66404,4,0,1,60,0,1,4,1,1.0
66405,4,0,1,60,0,1,4,5,1.0
66406,4,0,1,60,0,1,4,4,1.0
66407,4,1,0,40,0,1,3,7,1.0081967213114753
66408,4,1,0,40,0,1,3,10,0.9672131147540984
66409,4,1,0,40,0,1,3,9,0.9918032786885246
66410,4,1,0,40,0,1,3,3,1.0
66411,4,1,0,40,0,1,3,4,0.9918032786885246
66412,4,1,0,40,0,1,3,6,1.0081967213114753
66413,4,1,0,40,0,1,3,8,0.9672131147540984
66414,4,1,0,40,0,1,3,0,0.9754098360655736
66415,4,1,0,40,0,1,3,2,0.9918032786885246
66416,4,1,0,40,0,1,3,1,0.9918032786885246
66417,4,1,0,40,0,1,3,5,0.9836065573770492
66418,4,1,0,100,2,0,0,0,0.9534883720930232
66419,4,1,0,100,2,0,0,10,0.9767441860465116
66420,4,1,0,100,2,0,0,4,0.9767441860465116
66421,4,1,0,100,2,0,0,2,0.9767441860465116
66422,4,1,0,100,2,0,0,3,1.0
66423,4,1,0,100,2,0,0,1,0.9767441860465116
66424,4,1,0,100,2,0,0,9,0.9767441860465116
66425,4,1,0,100,2,0,0,6,0.9767441860465116
66426,4,1,0,100,2,0,0,8,0.9767441860465116
66427,4,1,0,100,2,0,0,5,1.0
66428,4,1,0,100,2,0,0,7,0.9767441860465116
66429,4,1,1,80,3,0,3,1,1.0
66430,4,1,1,80,3,0,3,9,1.0
66431,4,1,1,80,3,0,3,3,1.0
66432,4,1,1,80,3,0,3,8,0.9565217391304348
66433,4,1,1,80,3,0,3,7,1.0
66434,4,1,1,80,3,0,3,4,0.9855072463768116
66435,4,1,1,80,3,0,3,6,1.0
66436,4,1,1,80,3,0,3,5,1.0
66437,4,1,1,80,3,0,3,2,1.0
66438,4,1,1,80,3,0,3,10,0.9855072463768116
66439,4,1,1,80,3,0,3,0,0.9855072463768116
66440,4,1,1,120,2,2,0,0,0.975609756097561
66441,4,1,1,120,2,2,0,1,1.0
66442,4,1,1,120,2,2,0,9,1.0
66443,4,1,1,120,2,2,0,7,1.0
66444,4,1,1,120,2,2,0,10,1.0
66445,4,1,1,120,2,2,0,3,1.0
66446,4,1,1,120,2,2,0,4,1.0
66447,4,1,1,120,2,2,0,5,1.024390243902439
66448,4,1,1,120,2,2,0,2,1.0
66449,4,1,1,120,2,2,0,6,1.024390243902439
66450,4,1,1,120,2,2,0,8,1.0
66451,4,1,1,120,2,2,4,5,1.0232558139534884
66452,4,1,1,120,2,2,4,9,1.0
66453,4,1,1,120,2,2,4,7,1.0232558139534884
66454,4,1,1,120,2,2,4,1,1.0232558139534884
66455,4,1,1,120,2,2,4,8,0.9767441860465116
66456,4,1,1,120,2,2,4,6,1.0232558139534884
66457,4,1,1,120,2,2,4,3,1.0
66458,4,1,1,120,2,2,4,10,1.0
66459,4,1,1,120,2,2,4,4,1.0
66460,4,1,1,120,2,2,4,2,1.0
66461,4,1,1,120,2,2,4,0,1.0232558139534884
67485,4,0,1,60,3,0,3,10,0.9893617021276596
67486,4,0,1,60,3,0,3,8,0.9680851063829788
67487,4,0,1,60,3,0,3,6,1.0106382978723405
67488,4,0,1,60,3,0,3,9,1.0
67489,4,0,1,60,3,0,3,1,1.0
67490,4,0,1,60,3,0,3,4,0.9893617021276596
67491,4,0,1,60,3,0,3,3,1.0
67492,4,0,1,60,3,0,3,7,1.0106382978723405
67493,4,0,1,60,3,0,3,0,0.9893617021276596
67494,4,0,1,60,3,0,3,5,1.0
67495,4,0,1,60,3,0,3,2,1.0
67496,4,0,1,120,1,3,0,9,1.0
67497,4,0,1,120,1,3,0,3,1.0
67498,4,0,1,120,1,3,0,5,1.0
67499,4,0,1,120,1,3,0,0,0.951219512195122
67500,4,0,1,120,1,3,0,4,0.975609756097561
67501,4,0,1,120,1,3,0,7,1.0
67502,4,0,1,120,1,3,0,6,1.0
67503,4,0,1,120,1,3,0,10,0.975609756097561
67504,4,0,1,120,1,3,0,1,1.0
67505,4,0,1,120,1,3,0,8,1.0
67506,4,0,1,120,1,3,0,2,0.975609756097561
67507,4,0,1,120,0,1,4,4,1.027027027027027
67508,4,0,1,120,0,1,4,9,1.0
67509,4,0,1,120,0,1,4,8,0.972972972972973
67510,4,0,1,120,0,1,4,1,1.0
67511,4,0,1,120,0,1,4,7,1.027027027027027
67512,4,0,1,120,0,1,4,6,1.027027027027027
67513,4,0,1,120,0,1,4,0,1.0
67514,4,0,1,120,0,1,4,3,1.0
67515,4,0,1,120,0,1,4,5,1.0
67516,4,0,1,120,0,1,4,2,1.0
67517,4,0,1,120,0,1,4,10,1.0
67518,4,0,1,120,1,3,5,6,1.0238095238095235
67519,4,0,1,120,1,3,5,2,1.0
67520,4,0,1,120,1,3,5,3,1.0
67521,4,0,1,120,1,3,5,8,0.9761904761904762
67522,4,0,1,120,1,3,5,5,1.0
67523,4,0,1,120,1,3,5,0,1.0
67524,4,0,1,120,1,3,5,4,1.0
67525,4,0,1,120,1,3,5,1,1.0
67526,4,0,1,120,1,3,5,9,1.0
67527,4,0,1,120,1,3,5,10,1.0
67528,4,0,1,120,1,3,5,7,1.0
67529,4,1,0,40,2,2,3,7,1.0075757575757576
67530,4,1,0,40,2,2,3,1,1.0
67531,4,1,0,40,2,2,3,4,0.9924242424242424
67532,4,1,0,40,2,2,3,9,1.0
67533,4,1,0,40,2,2,3,6,1.0075757575757576
67534,4,1,0,40,2,2,3,8,0.9696969696969696
67535,4,1,0,40,2,2,3,10,0.9696969696969696
67536,4,1,0,40,2,2,3,0,0.9924242424242424
67537,4,1,0,40,2,2,3,3,1.0075757575757576
67538,4,1,0,40,2,2,3,5,1.0
67539,4,1,0,40,2,2,3,2,1.0
67540,4,1,1,60,1,2,5,10,0.9775280898876404
67541,4,1,1,60,1,2,5,7,1.0112359550561798
67542,4,1,1,60,1,2,5,4,1.0
67543,4,1,1,60,1,2,5,0,1.0
67544,4,1,1,60,1,2,5,8,0.9662921348314608
67545,4,1,1,60,1,2,5,9,1.0
67546,4,1,1,60,1,2,5,2,1.0
67547,4,1,1,60,1,2,5,6,1.0112359550561798
67548,4,1,1,60,1,2,5,5,1.0
67549,4,1,1,60,1,2,5,1,1.0
67550,4,1,1,60,1,2,5,3,1.0
68475,4,0,0,40,2,0,1,0,0.9411764705882352
68476,4,0,0,40,2,0,1,8,0.9915966386554622
68477,4,0,0,40,2,0,1,4,0.9915966386554622
68478,4,0,0,40,2,0,1,3,1.0
68479,4,0,0,40,2,0,1,10,0.9579831932773109
68480,4,0,0,40,2,0,1,7,1.0
68481,4,0,0,40,2,0,1,2,0.9831932773109244
68482,4,0,0,40,2,0,1,1,1.0
68483,4,0,0,40,2,0,1,9,1.0
68484,4,0,0,40,2,0,1,6,1.0084033613445378
68485,4,0,0,40,2,0,1,5,0.9579831932773109
68486,4,0,0,40,0,0,2,8,0.9743589743589745
68487,4,0,0,40,0,0,2,0,0.9658119658119658
68488,4,0,0,40,0,0,2,9,0.9914529914529916
68489,4,0,0,40,0,0,2,6,1.0
68490,4,0,0,40,0,0,2,4,0.9914529914529916
68491,4,0,0,40,0,0,2,2,0.9829059829059827
68492,4,0,0,40,0,0,2,7,1.0
68493,4,0,0,40,0,0,2,3,1.0
68494,4,0,0,40,0,0,2,5,0.9487179487179488
68495,4,0,0,40,0,0,2,10,0.9572649572649572
68496,4,0,0,40,0,0,2,1,1.0
68497,4,0,0,40,2,0,3,2,0.9921259842519684
68498,4,0,0,40,2,0,3,1,0.9921259842519684
68499,4,0,0,40,2,0,3,7,1.0078740157480317
68500,4,0,0,40,2,0,3,8,0.968503937007874
68501,4,0,0,40,2,0,3,9,1.0
68502,4,0,0,40,2,0,3,4,0.9921259842519684
68503,4,0,0,40,2,0,3,10,0.9763779527559056
68504,4,0,0,40,2,0,3,3,1.0
68505,4,0,0,40,2,0,3,6,1.0078740157480317
68506,4,0,0,40,2,0,3,0,0.9842519685039369
68507,4,0,0,40,2,0,3,5,0.9921259842519684
68508,4,0,0,100,3,0,1,8,1.0
68509,4,0,0,100,3,0,1,9,1.0
68510,4,0,0,100,3,0,1,0,0.9782608695652174
68511,4,0,0,100,3,0,1,4,1.0
68512,4,0,0,100,3,0,1,6,1.0
68513,4,0,0,100,3,0,1,5,1.0
68514,4,0,0,100,3,0,1,1,1.0
68515,4,0,0,100,3,0,1,7,1.0
68516,4,0,0,100,3,0,1,3,1.0
68517,4,0,0,100,3,0,1,10,0.9782608695652174
68518,4,0,0,100,3,0,1,2,1.0
68519,4,0,1,80,3,0,3,0,1.0
68520,4,0,1,80,3,0,3,5,1.0
68521,4,0,1,80,3,0,3,10,1.0
68522,4,0,1,80,3,0,3,3,1.0
68523,4,0,1,80,3,0,3,1,1.0
68524,4,0,1,80,3,0,3,2,1.0
68525,4,0,1,80,3,0,3,9,1.0
68526,4,0,1,80,3,0,3,7,1.0147058823529411
68527,4,0,1,80,3,0,3,4,1.0
68528,4,0,1,80,3,0,3,6,1.0147058823529411
68529,4,0,1,80,3,0,3,8,0.9705882352941176
68530,4,0,1,120,3,0,3,10,0.9772727272727272
68531,4,0,1,120,3,0,3,1,1.0
68532,4,0,1,120,3,0,3,0,1.0
68533,4,0,1,120,3,0,3,8,0.9545454545454546
68534,4,0,1,120,3,0,3,9,1.0
68535,4,0,1,120,3,0,3,3,1.0
68536,4,0,1,120,3,0,3,5,1.0
68537,4,0,1,120,3,0,3,2,1.0
68538,4,0,1,120,3,0,3,4,0.9772727272727272
68539,4,0,1,120,3,0,3,6,1.0
68540,4,0,1,120,3,0,3,7,1.0
68541,4,1,1,100,0,0,0,2,0.9767441860465116
68542,4,1,1,100,0,0,0,4,1.0
68543,4,1,1,100,0,0,0,6,1.0
68544,4,1,1,100,0,0,0,5,1.0232558139534884
68545,4,1,1,100,0,0,0,0,0.9767441860465116
68546,4,1,1,100,0,0,0,8,1.0
68547,4,1,1,100,0,0,0,7,1.0
68548,4,1,1,100,0,0,0,1,1.0
68549,4,1,1,100,0,0,0,9,1.0
68550,4,1,1,100,0,0,0,10,0.9767441860465116
68551,4,1,1,100,0,0,0,3,1.0
69355,4,0,0,120,1,2,5,4,0.972972972972973
69356,4,0,0,120,1,2,5,7,1.0
69357,4,0,0,120,1,2,5,1,1.0
69358,4,0,0,120,1,2,5,0,1.0
69359,4,0,0,120,1,2,5,6,1.0
69360,4,0,0,120,1,2,5,10,0.972972972972973
69361,4,0,0,120,1,2,5,9,1.0
69362,4,0,0,120,1,2,5,5,0.972972972972973
69363,4,0,0,120,1,2,5,8,0.945945945945946
69364,4,0,0,120,1,2,5,2,1.0
69365,4,0,0,120,1,2,5,3,0.972972972972973
69366,4,0,1,60,1,2,5,10,0.9886363636363636
69367,4,0,1,60,1,2,5,0,1.0
69368,4,0,1,60,1,2,5,6,1.0227272727272727
69369,4,0,1,60,1,2,5,3,1.0
69370,4,0,1,60,1,2,5,8,0.9659090909090908
69371,4,0,1,60,1,2,5,2,1.0113636363636365
69372,4,0,1,60,1,2,5,5,1.0113636363636365
69373,4,0,1,60,1,2,5,7,1.0113636363636365
69374,4,0,1,60,1,2,5,9,1.0
69375,4,0,1,60,1,2,5,4,1.0
69376,4,0,1,60,1,2,5,1,1.0
69377,4,0,1,80,0,1,5,8,0.9661016949152542
69378,4,0,1,80,0,1,5,1,1.0
69379,4,0,1,80,0,1,5,10,0.9830508474576272
69380,4,0,1,80,0,1,5,7,1.0
69381,4,0,1,80,0,1,5,2,1.0
69382,4,0,1,80,0,1,5,3,1.0
69383,4,0,1,80,0,1,5,0,1.0
69384,4,0,1,80,0,1,5,4,1.0
69385,4,0,1,80,0,1,5,6,1.0
69386,4,0,1,80,0,1,5,9,1.0
69387,4,0,1,80,0,1,5,5,1.0
69388,4,0,1,100,4,0,4,7,1.0
69389,4,0,1,100,4,0,4,5,1.0
69390,4,0,1,100,4,0,4,0,1.0
69391,4,0,1,100,4,0,4,9,1.0
69392,4,0,1,100,4,0,4,3,1.0
69393,4,0,1,100,4,0,4,4,0.9818181818181818
69394,4,0,1,100,4,0,4,8,0.9636363636363636
69395,4,0,1,100,4,0,4,10,0.9818181818181818
69396,4,0,1,100,4,0,4,2,1.0
69397,4,0,1,100,4,0,4,1,1.0
69398,4,0,1,100,4,0,4,6,1.018181818181818
69399,4,0,1,120,0,3,1,1,1.0
69400,4,0,1,120,0,3,1,7,1.0
69401,4,0,1,120,0,3,1,8,1.0
69402,4,0,1,120,0,3,1,5,1.0
69403,4,0,1,120,0,3,1,10,0.975
69404,4,0,1,120,0,3,1,0,0.975
69405,4,0,1,120,0,3,1,6,1.0
69406,4,0,1,120,0,3,1,4,1.0
69407,4,0,1,120,0,3,1,2,1.0
69408,4,0,1,120,0,3,1,9,1.0
69409,4,0,1,120,0,3,1,3,1.0
69410,4,0,1,120,0,2,3,6,1.0256410256410255
69411,4,0,1,120,0,2,3,9,1.0
69412,4,0,1,120,0,2,3,5,1.0
69413,4,0,1,120,0,2,3,2,1.0
69414,4,0,1,120,0,2,3,7,1.0256410256410255
69415,4,0,1,120,0,2,3,1,1.0
69416,4,0,1,120,0,2,3,10,1.0
69417,4,0,1,120,0,2,3,4,1.0
69418,4,0,1,120,0,2,3,3,1.0
69419,4,0,1,120,0,2,3,8,0.9743589743589745
69420,4,0,1,120,0,2,3,0,1.0
69421,4,1,0,100,1,0,3,1,1.0
69422,4,1,0,100,1,0,3,9,1.0
69423,4,1,0,100,1,0,3,0,1.0
69424,4,1,0,100,1,0,3,7,1.0
69425,4,1,0,100,1,0,3,4,1.0
69426,4,1,0,100,1,0,3,10,0.9767441860465116
69427,4,1,0,100,1,0,3,5,1.0
69428,4,1,0,100,1,0,3,6,1.0
69429,4,1,0,100,1,0,3,3,1.0
69430,4,1,0,100,1,0,3,8,0.9767441860465116
69431,4,1,0,100,1,0,3,2,1.0
69432,4,1,0,100,2,1,4,5,1.0
69433,4,1,0,100,2,1,4,1,1.0
69434,4,1,0,100,2,1,4,7,1.0
69435,4,1,0,100,2,1,4,4,0.9782608695652174
69436,4,1,0,100,2,1,4,6,1.0
69437,4,1,0,100,2,1,4,10,0.9782608695652174
69438,4,1,0,100,2,1,4,8,0.9565217391304348
69439,4,1,0,100,2,1,4,9,1.0
69440,4,1,0,100,2,1,4,2,1.0
69441,4,1,0,100,2,1,4,3,1.0
69442,4,1,0,100,2,1,4,0,1.0
69443,4,1,1,40,1,3,2,10,0.9517241379310344
69444,4,1,1,40,1,3,2,7,1.0
69445,4,1,1,40,1,3,2,1,1.0
69446,4,1,1,40,1,3,2,6,1.006896551724138
69447,4,1,1,40,1,3,2,0,0.9655172413793104
69448,4,1,1,40,1,3,2,2,0.986206896551724
69449,4,1,1,40,1,3,2,4,0.993103448275862
69450,4,1,1,40,1,3,2,5,0.9724137931034482
69451,4,1,1,40,1,3,2,9,0.993103448275862
69452,4,1,1,40,1,3,2,3,1.006896551724138
69453,4,1,1,40,1,3,2,8,0.9724137931034482
69454,4,1,1,60,0,0,4,5,1.0
69455,4,1,1,60,0,0,4,6,1.0
69456,4,1,1,60,0,0,4,10,0.975
69457,4,1,1,60,0,0,4,9,1.0
69458,4,1,1,60,0,0,4,3,1.0
69459,4,1,1,60,0,0,4,2,1.0
69460,4,1,1,60,0,0,4,7,1.0125
69461,4,1,1,60,0,0,4,0,1.0
69462,4,1,1,60,0,0,4,1,1.0
69463,4,1,1,60,0,0,4,4,1.0125
69464,4,1,1,60,0,0,4,8,0.9625
70576,4,0,0,40,0,3,3,5,0.992
70577,4,0,0,40,0,3,3,0,0.9840000000000001
70578,4,0,0,40,0,3,3,1,1.0
70579,4,0,0,40,0,3,3,3,1.0
70580,4,0,0,40,0,3,3,7,1.008
70581,4,0,0,40,0,3,3,10,0.976
70582,4,0,0,40,0,3,3,4,1.0
70583,4,0,0,40,0,3,3,9,1.0
70584,4,0,0,40,0,3,3,2,0.992
70585,4,0,0,40,0,3,3,8,0.968
70586,4,0,0,40,0,3,3,6,1.008
70587,4,0,0,60,4,0,2,0,0.9882352941176472
70588,4,0,0,60,4,0,2,5,1.0
70589,4,0,0,60,4,0,2,3,1.0117647058823531
70590,4,0,0,60,4,0,2,6,1.0117647058823531
70591,4,0,0,60,4,0,2,4,1.0
70592,4,0,0,60,4,0,2,1,1.0
70593,4,0,0,60,4,0,2,9,1.0
70594,4,0,0,60,4,0,2,10,0.976470588235294
70595,4,0,0,60,4,0,2,8,0.976470588235294
70596,4,0,0,60,4,0,2,2,1.0
70597,4,0,0,60,4,0,2,7,1.0117647058823531
70598,4,0,1,120,2,0,3,1,1.0
70599,4,0,1,120,2,0,3,10,0.9761904761904762
70600,4,0,1,120,2,0,3,0,0.9761904761904762
70601,4,0,1,120,2,0,3,4,0.9761904761904762
70602,4,0,1,120,2,0,3,3,1.0
70603,4,0,1,120,2,0,3,5,0.9761904761904762
70604,4,0,1,120,2,0,3,8,0.9523809523809524
70605,4,0,1,120,2,0,3,7,1.0
70606,4,0,1,120,2,0,3,2,1.0
70607,4,0,1,120,2,0,3,6,1.0
70608,4,0,1,120,2,0,3,9,1.0
70609,4,1,0,40,0,3,5,9,1.0
70610,4,1,0,40,0,3,5,10,0.96
70611,4,1,0,40,0,3,5,6,1.0
70612,4,1,0,40,0,3,5,8,0.96
70613,4,1,0,40,0,3,5,4,1.0
70614,4,1,0,40,0,3,5,5,1.0
